CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;PHI;TIMEOUT
200.17.202.35;54113;1745543405835642465;1745543405843744000;856366;11;100001276.63126352;191687.25015923774;446583475;1.745543405944512e+18
200.17.202.35;54113;1745543405935628019;1745543405943788032;856367;11;100005552.16813718;176794.06201696154;484204377;1.7455434060445007e+18
200.17.202.35;54113;1745543406035621033;1745543406043799808;856368;11;100006174.55132346;159737.03900154762;535909265;1.745543406144445e+18
200.17.202.35;54113;1745543406135605448;1745543406143687680;856369;11;99994344.29619111;155593.5902337387;550181147;1.7455434062443044e+18
200.17.202.35;54113;1745543406235608974;1745543406243689728;856370;11;99995114.666572;140804.6015912537;607968486;1.745543406344248e+18
200.17.202.35;54113;1745543406335622740;1745543406343721472;856371;11;99998777.59991482;130387.07477492788;656544072;1.745543406444242e+18
200.17.202.35;54113;1745543406435609755;1745543406443694336;856372;11;99996186.23992333;119939.727288917;713733169;1.7455434065441702e+18
200.17.202.35;54113;1745543406535597170;1745543406543725568;856373;11;99999690.815931;111450.3305676925;768100567;1.745543406644171e+18
200.17.202.35;54113;1745543406635636506;1745543406643890688;856374;11;100016233.73433791;116848.21591782253;732618480;1.7455434067443743e+18
200.17.202.35;54113;1745543406735604011;1745543406743728640;856375;11;99998405.56090413;122991.56775983138;696025466;1.7455434068442191e+18
200.17.202.35;54113;1745543406835632557;1745543406843935232;856376;11;100019224.20481372;131511.0548934352;650936634;1.7455434069444805e+18
200.17.202.35;54113;1745543406935608922;1745543406943565824;856377;11;99980360.98433235;157223.16988546355;544483773;1.745543407044175e+18
200.17.202.35;54113;1745543407035609068;1745543407043494912;856378;11;99975233.68589912;146628.1513301525;583827625;1.7455434071440566e+18
200.17.202.35;54113;1745543407135603674;1745543407143734272;856379;11;100001646.31730922;158377.96760722488;540514989;1.7455434072443694e+18
200.17.202.35;54113;1745543407235603264;1745543407243535104;856380;11;99981564.8855783;162621.60257742397;526410791;1.7455434073441672e+18
200.17.202.35;54113;1745543407335590240;1745543407343685632;856381;11;99998461.19702047;163255.7537618511;524366613;1.7455434074443372e+18
200.17.202.35;54113;1745543407435594215;1745543407443678720;856382;11;99997923.87731843;147467.49808771312;580507355;1.7455434075442665e+18
200.17.202.35;54113;1745543407535610251;1745543407543677184;856383;11;99997977.8895866;132774.7605470991;644746543;1.7455434076442063e+18
200.17.202.35;54113;1745543407635610577;1745543407643602176;856384;11;99990679.30062795;126795.87345104896;675149484;1.7455434077441e+18
200.17.202.35;54113;1745543407735623262;1745543407743710464;856385;11;100002440.17056516;125877.15604314937;680077875;1.7455434078442163e+18
200.17.202.35;54113;1745543407835617297;1745543407843590912;856386;11;99990240.95350865;125488.65749535026;682184122;1.7455434079440832e+18
200.17.202.35;54113;1745543407935610386;1745543407943674624;856387;11;99999588.05815779;122286.8963949507;700046142;1.7455434080441633e+18
200.17.202.35;54113;1745543408035631882;1745543408043704320;856388;11;100002598.85234201;113069.00093967696;757117953;1.7455434081441592e+18
200.17.202.35;54113;1745543408135614717;1745543408143624448;856389;11;99994351.76710781;110009.18607991023;778177480;1.745543408244059e+18
200.17.202.35;54113;1745543408235621323;1745543408243703552;856390;11;100002826.99039704;107483.49076113776;796464378;1.7455434083441362e+18
200.17.202.35;54113;1745543408335641019;1745543408343613696;856391;11;99993558.69135734;106003.44072472758;807585790;1.7455434084440312e+18
200.17.202.35;54113;1745543408435640804;1745543408443803904;856392;11;100013223.6222216;115068.02751652038;743968367;1.7455434085442775e+18
200.17.202.35;54113;1745543408535596646;1745543408543555840;856393;11;99987094.85999943;129689.98698702874;660090078;1.7455434086440617e+18
200.17.202.35;54113;1745543408635607192;1745543408643722752;856394;11;100005076.5739995;134702.70228838254;635526774;1.7455434087442668e+18
200.17.202.35;54113;1745543408735611487;1745543408743661824;856395;11;99998476.11659954;127832.88945949372;669681135;1.7455434088441715e+18
200.17.202.35;54113;1745543408835605023;1745543408843708416;856396;11;100003287.70493959;119861.18885358985;714220974;1.7455434089441912e+18
200.17.202.35;54113;1745543408935632687;1745543408943655424;856397;11;99997659.73444563;113503.04046218975;754230682;1.745543409044107e+18
200.17.202.35;54113;1745543409035629832;1745543409043655936;856398;11;99997944.96100107;102437.96297140763;835701665;1.7455434091440637e+18
200.17.202.35;54113;1745543409135618068;1745543409143705344;856399;11;100003091.26490097;97340.47057416003;879466435;1.7455434092440978e+18
200.17.202.35;54113;1745543409235612800;1745543409243692800;856400;11;100001527.73841086;89169.95000684078;960051870;1.745543409344051e+18
200.17.202.35;54113;1745543409335641076;1745543409343651584;856401;11;99997253.36456978;84527.32884724272;1012783428;1.745543409443987e+18
200.17.202.35;54113;1745543409435635070;1745543409443715840;856402;11;100003953.62811281;82774.85950554012;1034226803;1.745543409544051e+18
200.17.202.35;54113;1745543409535619606;1745543409543732224;856403;11;100005196.66530153;75740.41074370533;1130282738;1.7455434096440404e+18
200.17.202.35;54113;1745543409635604276;1745543409643602176;856404;11;99991672.19877139;81690.83619948795;1047953279;1.7455434097439206e+18
200.17.202.35;54113;1745543409735635242;1745543409743741952;856405;11;100006482.57889424;88332.13270240041;969163512;1.745543409844102e+18
200.17.202.35;54113;1745543409835610838;1745543409843660032;856406;11;99997642.32100482;88339.17732158463;969087366;1.745543409944011e+18
200.17.202.35;54113;1745543409935634774;1745543409943623680;856407;11;99994242.88890433;82904.69168990846;1032613228;1.7455434100439496e+18
200.17.202.35;54113;1745543410035611708;1745543410043747584;856408;11;100007209.00001389;87580.3336304843;977486361;1.7455434101441052e+18
200.17.202.35;54113;1745543410135603172;1745543410143705856;856409;11;100002315.3000125;83716.00026882466;1022608366;1.745543410244043e+18
200.17.202.35;54113;1745543410235594837;1745543410243628288;856410;11;99994326.97001125;83332.73024319211;1027312830;1.745543410343956e+18
200.17.202.35;54113;1745543410335594793;1745543410343794944;856411;11;100011559.87301011;92232.36021774798;928187059;1.7455434104441754e+18
200.17.202.35;54113;1745543410435591449;1745543410443626496;856412;11;99993559.08570911;101009.91149698457;847530533;1.745543410544024e+18
200.17.202.35;54113;1745543410535629955;1745543410543613440;856413;11;99992897.57713819;91570.4289181971;934898806;1.7455434106439726e+18
200.17.202.35;54113;1745543410635604700;1745543410643559936;856414;11;99988257.41942437;87053.54374019594;983408391;1.7455434107438963e+18
200.17.202.35;54113;1745543410735590206;1745543410743758336;856415;11;100009271.67748193;99362.44742373934;861585918;1.745543410844165e+18
200.17.202.35;54113;1745543410835600891;1745543410843761920;856416;11;100008702.90973374;89994.97042955885;951268561;1.7455434109441306e+18
200.17.202.35;54113;1745543410935614157;1745543410943838720;856417;11;100015512.61876038;87805.1824132287;974993549;1.7455434110442056e+18
200.17.202.35;54113;1745543411035616333;1745543411043656448;856418;11;99995734.15688434;98803.12604794354;866466384;1.7455434111440474e+18
200.17.202.35;54113;1745543411135620168;1745543411143686144;856419;11;99999130.34119591;92318.99775471495;927324711;1.7455434112440545e+18
200.17.202.35;54113;1745543411235613011;1745543411243813120;856420;11;100011914.90707631;95871.66385965233;892962370;1.7455434113442086e+18
200.17.202.35;54113;1745543411335642767;1745543411343688448;856421;11;99998256.21636868;99943.1881813185;856585532;1.7455434114440865e+18
200.17.202.35;54113;1745543411435601992;1745543411443729664;856422;11;100002552.1947318;94244.84772631913;908378458;1.7455434115441093e+18
200.17.202.35;54113;1745543411535621771;1745543411543745280;856423;11;100003858.57525861;86126.74348050704;994001242;1.7455434116440937e+18
200.17.202.35;54113;1745543411635586556;1745543411643601664;856424;11;99989111.11773276;92261.5266583176;927907807;1.7455434117439598e+18
200.17.202.35;54113;1745543411735624262;1745543411743559168;856425;11;99985950.40595949;86196.08576576217;993203934;1.74554341184389e+18
200.17.202.35;54113;1745543411835604178;1745543411843482368;856426;11;99979675.36536354;83851.51778513465;1020976060;1.7455434119437975e+18
200.17.202.35;54113;1745543411935596373;1745543411943506176;856427;11;99984088.62882718;79879.62947026736;1071743739;1.7455434120438098e+18
200.17.202.35;54113;1745543412035587489;1745543412043622656;856428;11;99997327.76594447;85130.80364052218;1005635908;1.7455434121439606e+18
200.17.202.35;54113;1745543412135624895;1745543412143634432;856429;11;99998772.58935001;78062.54668202336;1096693577;1.7455434122439455e+18
200.17.202.35;54113;1745543412235600448;1745543412243528192;856430;11;99988271.33041501;80757.5509488225;1060096466;1.7455434123438395e+18
200.17.202.35;54113;1745543412335623234;1745543412343552256;856431;11;99991850.59737352;76261.06281243921;1122602960;1.7455434124438492e+18
200.17.202.35;54113;1745543412435583880;1745543412443558144;856432;11;99993254.33763616;70038.69679384376;1222338497;1.7455434125438316e+18
200.17.202.35;54113;1745543412535587855;1745543412543511552;856433;11;99989269.70387255;67019.46087807517;1277406516;1.7455434126437688e+18
200.17.202.35;54113;1745543412635592541;1745543412643626496;856434;11;100001837.13348529;72884.944403013;1174607418;1.7455434127439199e+18
200.17.202.35;54113;1745543412735621997;1745543412743842816;856435;11;100023285.42013676;87044.73661418296;983532145;1.7455434128442143e+18
200.17.202.35;54113;1745543412835615092;1745543412843701760;856436;11;100006851.27812308;94774.40496644113;903317699;1.7455434129440878e+18
200.17.202.35;54113;1745543412935610588;1745543412943723008;856437;11;100008290.95031077;86736.63665748895;987028102;1.7455434130440783e+18
200.17.202.35;54113;1745543413035618954;1745543413043680256;856438;11;100003186.6552797;83167.26802281672;1029390535;1.7455434131440161e+18
200.17.202.35;54113;1745543413135596419;1745543413143554048;856439;11;99990247.18975173;87790.00674850465;975187297;1.7455434132438956e+18
200.17.202.35;54113;1745543413235639973;1745543413243527936;856440;11;99988611.27077655;80646.92504882712;1061563102;1.7455434133438392e+18
200.17.202.35;54113;1745543413335623349;1745543413343521536;856441;11;99989110.1436989;73081.10546628892;1171464224;1.745543413443803e+18
200.17.202.35;54113;1745543413435611464;1745543413443548416;856442;11;99992887.12932901;69549.98054976994;1230942127;1.7455434135438195e+18
200.17.202.35;54113;1745543413535637480;1745543413543660544;856443;11;100004811.21639611;74519.06956189187;1148861652;1.7455434136439634e+18
200.17.202.35;54113;1745543413635638806;1745543413643439872;856444;11;99982262.8947565;89615.4842453135;955328235;1.7455434137437806e+18
200.17.202.35;54113;1745543413735621651;1745543413743661056;856445;11;100006155.00528085;104546.04634513256;818895649;1.7455434138440855e+18
200.17.202.35;54113;1745543413835625547;1745543413843534592;856446;11;99992893.10475276;107353.34223870454;797482422;1.745543413943957e+18
200.17.202.35;54113;1745543413935626043;1745543413943666176;856447;11;100006762.1942775;110487.09753955768;774864265;1.745543414044115e+18
200.17.202.35;54113;1745543414035766839;1745543414043648000;856448;11;100004268.37484974;101932.20721335143;839897482;1.74554341414406e+18
200.17.202.35;54113;1745543414135617004;1745543414143698176;856449;11;100008859.13736476;96329.74900704263;888746265;1.7455434142440924e+18
200.17.202.35;54113;1745543414235640390;1745543414243588608;856450;11;99997016.42362829;98539.48784281437;868817236;1.7455434143439798e+18
200.17.202.35;54113;1745543414335632521;1745543414343544064;856451;11;99992860.38126545;92841.58142136148;922139679;1.7455434144439084e+18
200.17.202.35;54113;1745543414435617457;1745543414443613952;856452;11;100000563.1431389;91260.18515268067;938120018;1.7455434145439795e+18
200.17.202.35;54113;1745543414535618362;1745543414543523840;856453;11;99991495.62882501;91201.68095130264;938722909;1.7455434146438802e+18
200.17.202.35;54113;1745543414635604294;1745543414643624192;856454;11;100002381.26594251;92967.14997367149;920897410;1.7455434147439985e+18
200.17.202.35;54113;1745543414735725081;1745543414743716608;856455;11;100011384.73934826;92673.90838205295;923812424;1.7455434148440988e+18
200.17.202.35;54113;1745543414835640886;1745543414843723520;856456;11;100010937.46541344;83853.79147867391;1020984347;1.74554341494407e+18
200.17.202.35;54113;1745543414935587657;1745543414943626240;856457;11;100000115.7188721;86290.15887215015;992158438;1.7455434150439716e+18
200.17.202.35;54113;1745543415035640643;1745543415043631616;856458;11;100000641.74698488;78187.17109772514;1094982829;1.745543415143945e+18
200.17.202.35;54113;1745543415135605278;1745543415143486464;856459;11;99986062.3722864;84947.82868644103;1007838717;1.7455434152438124e+18
200.17.202.35;54113;1745543415235634207;1745543415243628800;856460;11;100001689.73505776;92080.4085891575;929772275;1.7455434153439987e+18
200.17.202.35;54113;1745543415335608762;1745543415343502336;856461;11;99988874.36155197;95687.74123601738;894721839;1.745543415443874e+18
200.17.202.35;54113;1745543415435614108;1745543415443710976;856462;11;100010850.92539677;108095.53095721861;792021753;1.745543415544154e+18
200.17.202.35;54113;1745543415535614994;1745543415543716864;856463;11;100010354.6328571;97782.27040117378;875558648;1.7455434156441183e+18
200.17.202.35;54113;1745543415635619409;1745543415643624704;856464;11;100000103.16957138;98255.50664676633;871342647;1.745543415744018e+18
200.17.202.35;54113;1745543415735626165;1745543415743691008;856465;11;100006723.25261426;95050.03902495121;900728864;1.7455434158440778e+18
200.17.202.35;54113;1745543415835619283;1745543415843781120;856466;11;100015062.12735283;93883.90986103012;911917858;1.7455434159441718e+18
200.17.202.35;54113;1745543415935613879;1745543415943513088;856467;11;99986752.71461755;112804.93161021048;758960747;1.745543416043951e+18
200.17.202.35;54113;1745543416035592565;1745543416043717632;856468;11;100008531.8431558;123303.56698743439;694340135;1.7455434161442194e+18
200.17.202.35;54113;1745543416135610440;1745543416143621376;856469;11;99998053.05884022;121451.99460427108;704926390;1.7455434162441052e+18
200.17.202.35;54113;1745543416235626226;1745543416243654656;856470;11;100001575.7529562;112829.48925982245;758798228;1.7455434163441075e+18
200.17.202.35;54113;1745543416335604632;1745543416343446528;856471;11;99980605.37766059;122516.91562945987;698800791;1.7455434164439173e+18
200.17.202.35;54113;1745543416435628137;1745543416443609600;856472;11;99998852.03989454;128511.88630045514;666203106;1.7455434165441226e+18
200.17.202.35;54113;1745543416535611084;1745543416543710976;856473;11;100009104.43590508;125913.09368095602;679954051;1.7455434166442237e+18
200.17.202.35;54113;1745543416635610169;1745543416643507200;856474;11;99987816.39231458;134609.82790336883;636025025;1.7455434167440335e+18
200.17.202.35;54113;1745543416735618485;1745543416743571712;856475;11;99995485.95308313;128818.40588157364;664620238;1.7455434168440824e+18
200.17.202.35;54113;1745543416835639911;1745543416843488512;856476;11;99987617.35777482;123805.16060172905;691533534;1.7455434169439713e+18
200.17.202.35;54113;1745543416935607616;1745543416943698688;856477;11;100009873.22199734;133680.50876407375;640448792;1.7455434170442432e+18
200.17.202.35;54113;1745543417035613362;1745543417043516672;856478;11;99990684.2997976;139501.3800873999;613725981;1.7455434171440653e+18
200.17.202.35;54113;1745543417135607138;1745543417143715072;856479;11;100011455.86981784;146322.81209890047;585115337;1.7455434172443118e+18
200.17.202.35;54113;1745543417235634634;1745543417243718400;856480;11;100010643.08283605;132503.31787079424;646140968;1.745543417344259e+18
200.17.202.35;54113;1745543417335597378;1745543417343655680;856481;11;100003306.77455245;126589.2943673195;676328304;1.7455434174441654e+18
200.17.202.35;54113;1745543417435614894;1745543417443537152;856482;11;99991123.2970972;126113.8423858325;678878876;1.7455434175440328e+18
