CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;INTERVAL;DELAY;VARIATION;TIMEOUT
200.17.202.34;60920;1745023107577976904;1745023107578472192;856689;0;99967744;100006661.54718289;55018.34988339252;100226734.94671646
200.17.202.34;60920;1745023107677932092;1745023107678309376;856690;0;99837184;99989713.79246461;64769.49414151466;100248791.76903068
200.17.202.34;60920;1745023107777925780;1745023107778283008;856691;0;99973632;99988105.61321816;59739.906049179044;100227065.23741488
200.17.202.34;60920;1745023107877936468;1745023107878298112;856692;0;100015104;99990805.45189635;56195.770254625684;100215588.53291486
200.17.202.34;60920;1745023107977977036;1745023107978342912;856693;0;100044800;99996204.90670672;55435.70255849106;100217947.71694069
200.17.202.34;60920;1745023108077932092;1745023108078313728;856694;0;99970816;99993666.01603605;52177.13390624681;100202374.55166103
200.17.202.34;60920;1745023108177979090;1745023108178377984;856695;0;100064256;100000725.01443245;53312.51907237761;100213975.09072195
200.17.202.34;60920;1745023108277961289;1745023108278402816;856696;0;100024832;100003135.71298921;50150.89586621874;100203739.29645409
200.17.202.34;60920;1745023108377928767;1745023108378450688;856697;0;100047872;100007609.3416903;49162.07211056668;100204257.63013257
200.17.202.34;60920;1745023108477946205;1745023108478328832;856698;0;99878144;99994662.80752128;55897.74565163838;100218253.79012784
200.17.202.34;60920;1745023108577940693;1745023108578380800;856699;0;100051968;100000393.32676916;55465.438409558716;100222255.0804074
200.17.202.34;60920;1745023108677950912;1745023108678350080;856700;0;99969280;99997281.99409224;52719.09397782694;100208158.37000355
200.17.202.34;60920;1745023108777961582;1745023108778309888;856701;0;99959808;99993534.59468302;50819.84404834638;100196813.97087641
200.17.202.34;60920;1745023108877941170;1745023108878306816;856702;0;99996928;99993873.93521471;46043.26612204042;100178046.99970287
200.17.202.34;60920;1745023108977954809;1745023108978392576;856703;0;100085760;100003062.54169324;49708.68534051233;100201897.28305529
200.17.202.34;60920;1745023109077930867;1745023109078390784;856704;0;99998208;100002577.08752392;45174.72555885334;100183275.98975934
200.17.202.34;60920;1745023109177935543;1745023109178283776;856705;0;99892992;99991618.57877153;50519.91088012116;100193698.22229202
200.17.202.34;60920;1745023109277955896;1745023109278320896;856706;0;100037120;99996168.72089438;49563.047702670905;100194420.91170506
200.17.202.34;60920;1745023109377994065;1745023109378420224;856707;0;100099328;100006484.64880495;53891.07805190905;100222048.96101259
200.17.202.34;60920;1745023109477977113;1745023109478430464;856708;0;100010240;100006860.18392445;48839.95185427299;100202219.99134155
200.17.202.34;60920;1745023109577955481;1745023109578342656;856709;0;99912192;99997393.36553201;52476.09322204678;100207297.7384202
200.17.202.34;60920;1745023109677973858;1745023109678437888;856710;0;100095232;100007177.22897881;56033.96100196084;100231313.07298666
200.17.202.34;60920;1745023109777983183;1745023109778407168;856711;0;99969280;100003387.50608094;53841.31550985879;100218752.76812038
200.17.202.34;60920;1745023109877976941;1745023109878467584;856712;0;100060416;100009090.35547285;53589.74841158813;100223449.3491192
200.17.202.34;60920;1745023109977976396;1745023109978499328;856713;0;100031744;100011355.71992557;50269.60157787256;100212434.12623706
200.17.202.34;60920;1745023110077976404;1745023110078434304;856714;0;99934976;100003717.747933;52116.81621338535;100212185.01278654
200.17.202.34;60920;1745023110177959489;1745023110178322944;856715;0;99888640;99992209.9731397;57262.131906017145;100221258.50076377
200.17.202.34;60920;1745023110277949115;1745023110278403072;856716;0;100080128;100001001.77582574;59448.541132841536;100238795.9403571
200.17.202.34;60920;1745023110377954019;1745023110378318848;856717;0;99915776;99992479.19824316;61174.006843872994;100237175.22561865
200.17.202.34;60920;1745023110477960387;1745023110478286336;856718;0;99967488;99989980.07841884;57305.8140013693;100219203.33442432
200.17.202.34;60920;1745023110577964535;1745023110578355968;856719;0;100069632;99997945.27057695;58743.90554353698;100232920.8927511
200.17.202.34;60920;1745023110677976193;1745023110678341120;856720;0;99985152;99996665.94351926;54020.90934110973;100212749.5808837
200.17.202.34;60920;1745023110777972487;1745023110778468352;856721;0;100127232;100009722.54916735;60369.763490263766;100251201.6031284
200.17.202.34;60920;1745023110877981106;1745023110878459904;856722;0;99991552;100007905.49425063;55968.13656629993;100231778.04051583
200.17.202.34;60920;1745023110977979591;1745023110978392832;856723;0;99932928;100000407.74482556;57119.29739222562;100228884.93439446
200.17.202.34;60920;1745023111078008059;1745023111078531840;856724;0;100139008;100014267.770343;63881.39061870249;100269793.33281782
200.17.202.34;60920;1745023111177954138;1745023111178344960;856725;0;99813120;99994152.99330871;75596.55088770305;100296539.19685952
200.17.202.34;60920;1745023111277973087;1745023111278503936;856726;0;100158976;100010635.29397783;82870.96640115007;100342119.15958242
200.17.202.34;60920;1745023111377982755;1745023111378475776;856727;0;99971840;100006755.76458004;78075.44621903918;100319057.5494562
200.17.202.34;60920;1745023111477985153;1745023111478460160;856728;0;99984384;100004518.58812204;72281.36040933926;100293644.02975939
200.17.202.34;60920;1745023111577976122;1745023111578362624;856729;0;99902464;99994313.12930985;74238.13729939013;100291265.6785074
200.17.202.34;60920;1745023111677975404;1745023111678416640;856730;0;100054016;100000283.41637886;72187.58193156555;100289033.74410512
200.17.202.34;60920;1745023111777981303;1745023111778407168;856731;0;99990528;99999307.87474097;65846.81121250632;100262695.119591
200.17.202.34;60920;1745023111877981061;1745023111878369280;856732;0;99962112;99995588.28726688;62609.758817943715;100246027.32253866
200.17.202.34;60920;1745023111977987183;1745023111978395136;856733;0;100025856;99998615.0585402;59072.87708212982;100234906.56686871
200.17.202.34;60920;1745023112077983532;1745023112078471936;856734;0;100076800;100006433.55268618;60202.234105298376;100247242.48910739
200.17.202.34;60920;1745023112177984600;1745023112178392064;856735;0;99920128;99997802.99741757;61949.51043652546;100245601.03916366
200.17.202.34;60920;1745023112277991658;1745023112278493696;856736;0;100101632;100008185.89767581;65099.16962529169;100268582.57617699
200.17.202.34;60920;1745023112377957903;1745023112378396416;856737;0;99902720;99997639.30790824;68081.18345358621;100269964.04172258
200.17.202.34;60920;1745023112477961622;1745023112478384384;856738;0;99987968;99996672.1771174;62143.482819968325;100245246.10839728
200.17.202.34;60920;1745023112577968638;1745023112578472704;856739;0;100088320;100005836.95940568;64177.43859740394;100262546.71379529
200.17.202.34;60920;1745023112677957096;1745023112678399744;856740;0;99927040;99997957.2634651;64851.421084174195;100257362.9478018
200.17.202.34;60920;1745023112777964445;1745023112778414848;856741;0;100015104;99999671.9371186;59909.4852638963;100239309.87817419
200.17.202.34;60920;1745023112877967953;1745023112878478080;856742;0;100063232;100006027.94340675;59638.94239683209;100244583.71299407
200.17.202.34;60920;1745023112977963911;1745023112978440704;856743;0;99962624;100001687.54906608;57581.40306375705;100232013.1613211
200.17.202.34;60920;1745023113077960899;1745023113078383104;856744;0;99942400;99995758.79415947;57159.142173328546;100224395.36285278
200.17.202.34;60920;1745023113177961777;1745023113178380032;856745;0;99996928;99995875.71474352;51548.45648164322;100202069.5406701
200.17.202.34;60920;1745023113277989864;1745023113278438912;856746;0;100058880;100002176.14326918;52063.99650656077;100210432.12929542
200.17.202.34;60920;1745023113377961286;1745023113378381056;856747;0;99942144;99996172.92894228;52260.4897501325;100205214.8879428
200.17.202.34;60920;1745023113477969454;1745023113478392064;856748;0;100011008;99997656.43604805;48369.59717031468;100191134.82472931
200.17.202.34;60920;1745023113577966042;1745023113578376960;856749;0;99984896;99996380.39244324;44681.07669760718;100175104.69923367
200.17.202.34;60920;1745023113677966131;1745023113678414592;856750;0;100037632;100000505.55319892;43925.613707954595;100176208.00803074
200.17.202.34;60920;1745023113777964630;1745023113778462208;856751;0;100047616;100005216.59787902;43772.992549256895;100180308.56807604
200.17.202.34;60920;1745023113877969068;1745023113878438656;856752;0;99976448;100002339.73809113;41984.867103443816;100170279.2065049
200.17.202.34;60920;1745023113977967096;1745023113978372352;856753;0;99933696;99995475.36428201;43964.31682130063;100171332.63156721
200.17.202.34;60920;1745023114077982165;1745023114078404352;856754;0;100032000;99999127.82785381;42855.10235378919;100170548.23726897
200.17.202.34;60920;1745023114177978660;1745023114178433280;856755;0;100028928;100002107.84506842;41251.60761156778;100167114.27551469
200.17.202.34;60920;1745023114277965868;1745023114278355968;856756;0;99922688;99994165.86056158;44274.232906568956;100171262.79218785
200.17.202.34;60920;1745023114377976263;1745023114378453504;856757;0;100097536;100004502.87450542;49150.12216537051;100201103.3631669
200.17.202.34;60920;1745023114477970742;1745023114478447360;856758;0;99993856;100003438.18705487;45193.32865432071;100184211.50167215
200.17.202.34;60920;1745023114577995473;1745023114578429440;856759;0;99982080;100001302.36834939;42596.23262382746;100171687.2988447
200.17.202.34;60920;1745023114677974901;1745023114678396672;856760;0;99967232;99997895.33151445;41402.94251288951;100163507.101566
200.17.202.34;60920;1745023114777987400;1745023114778491904;856761;0;100095232;100007628.998363;46022.948425300245;100191720.7920642
200.17.202.34;60920;1745023114877975408;1745023114878426624;856762;0;99934720;100000338.0985267;47982.46343544036;100192267.95226847
200.17.202.34;60920;1745023114977972484;1745023114978401536;856763;0;99974912;99997795.48867403;45472.565959299296;100179685.75251123
200.17.202.34;60920;1745023115077988703;1745023115078428416;856764;0;100026880;100000703.93980663;43542.91538270684;100174875.60133745
200.17.202.34;60920;1745023115177955281;1745023115178316032;856765;0;99887616;99989395.14582595;49366.53842703138;100186861.29953408
200.17.202.34;60920;1745023115277975459;1745023115278366464;856766;0;100050432;99995498.83124337;49923.201459991644;100195191.63708334
200.17.202.34;60920;1745023115378018858;1745023115378444032;856767;0;100077568;100003705.74811903;52317.10650208984;100212974.17412739
200.17.202.34;60920;1745023115477959956;1745023115478416640;856768;0;99972608;100000595.97330712;49884.19318259264;100200132.74603748
200.17.202.34;60920;1745023115577954264;1745023115578334208;856769;0;99917568;99992293.17597641;52368.291461974426;100201766.34182431
200.17.202.34;60920;1745023115677963227;1745023115678330624;856770;0;99996416;99992705.45837876;47502.51647790078;100182715.52429037
200.17.202.34;60920;1745023115777961286;1745023115778384640;856771;0;100054016;99998836.51254088;48270.213576023016;100191917.36684497
200.17.202.34;60920;1745023115877979124;1745023115878360576;856772;0;99975936;99996546.46128678;45504.23834709904;100178563.41467518
200.17.202.34;60920;1745023115977977130;1745023115978336000;856773;0;99975424;99994434.21515812;42854.83602820112;100165853.55927092
200.17.202.34;60920;1745023116077963470;1745023116078345984;856774;0;100009984;99995989.19364232;39968.833061149184;100155864.52588691
200.17.202.34;60920;1745023116177953888;1745023116178343680;856775;0;99997696;99996159.87427808;36125.56232722592;100140662.12358698
200.17.202.34;60920;1745023116277969776;1745023116278361600;856776;0;100017920;99998335.88685028;34471.41740947507;100136221.55648819
200.17.202.34;60920;1745023116377962755;1745023116378387968;856777;0;100026368;100001139.09816526;33547.165852001686;100135327.76157327
200.17.202.34;60920;1745023116477960200;1745023116478346240;856778;0;99958272;99996852.38834874;34050.48810167585;100133054.34075545
200.17.202.34;60920;1745023116577963489;1745023116578339840;856779;0;99993600;99996527.14951387;30938.154242895314;100120279.76648545
200.17.202.34;60920;1745023116678008023;1745023116678394112;856780;0;100054272;100002301.63456249;33041.37536235654;100134467.13601191
200.17.202.34;60920;1745023116777962581;1745023116778393088;856781;0;99998976;100001969.07110624;30036.544936744907;100122115.25085323
200.17.202.34;60920;1745023116877950679;1745023116878334720;856782;0;99941632;99995935.36399563;32463.226842633074;100125788.27136616
200.17.202.34;60920;1745023116977958803;1745023116978414336;856783;0;100079616;100004303.42759606;36748.16139876352;100151296.07319112
200.17.202.34;60920;1745023117077964811;1745023117078430208;856784;0;100015872;100005460.28483646;34114.51677524156;100141918.35193743
200.17.202.34;60920;1745023117177985888;1745023117178416640;856785;0;99986432;100003557.45635282;32415.610732998906;100133219.89928481
200.17.202.34;60920;1745023117277995716;1745023117278430208;856786;0;100013568;100004558.51071753;30074.998587946407;100124858.50506932
200.17.202.34;60920;1745023117377964779;1745023117378394624;856787;0;99964416;100000544.25964577;30680.324693729264;100123265.55842069
200.17.202.34;60920;1745023117477976848;1745023117478402304;856788;0;100007680;100001257.8336812;28254.50885623674;100114275.86910614
200.17.202.34;60920;1745023117577955895;1745023117578346752;856789;0;99944448;99995576.85031308;30541.9430019213;100117744.62232077
200.17.202.34;60920;1745023117677969162;1745023117678376192;856790;0;100029440;99998963.16528177;30535.43217355191;100121104.89397597
200.17.202.34;60920;1745023117777955200;1745023117778401536;856791;0;100025344;100001601.2487536;29856.164080835995;100121025.90507695
200.17.202.34;60920;1745023117877987998;1745023117878388992;856792;0;99987456;100000186.72387825;28143.62006057735;100112761.20412056
200.17.202.34;60920;1745023117977962207;1745023117978372864;856793;0;99983872;99998555.25149043;26797.583203562517;100105745.58430468
