CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;TIMEOUT
200.17.202.34;60920;1745023769477972266;1745023769478355968;863308;0;1.7450237685783652e+18;999990701.9211587;1.745023772578328e+18
200.17.202.34;60920;1745023769577971440;1745023769578391808;863309;0;1.7450237686783677e+18;999994294.1290427;1.745023772678345e+18
200.17.202.34;60920;1745023769677973023;1745023769678481920;863310;0;1.7450237687783793e+18;1000006282.3161385;1.7450237727784044e+18
200.17.202.34;60920;1745023769777972793;1745023769778398464;863311;0;1.7450237688783813e+18;1000007574.0845246;1.7450237728784115e+18
200.17.202.34;60920;1745023769877986537;1745023769878362112;863312;0;1.7450237689783793e+18;1000004896.6760722;1.745023772978399e+18
200.17.202.34;60920;1745023769977973381;1745023769978443776;863313;0;1.7450237690783857e+18;1000010858.208465;1.7450237730784292e+18
200.17.202.34;60920;1745023770077976404;1745023770078408448;863314;0;1.745023769178388e+18;1000012050.7876185;1.745023773178436e+18
200.17.202.34;60920;1745023770177985390;1745023770178454016;863315;0;1.7450237692783944e+18;1000017450.5088567;1.7450237732784643e+18
200.17.202.34;60920;1745023770277975188;1745023770278437888;863316;0;1.7450237693783987e+18;1000020057.457971;1.7450237733784788e+18
200.17.202.34;60920;1745023770377977554;1745023770378457856;863317;0;1.7450237694784046e+18;1000023965.312174;1.7450237734785004e+18
200.17.202.34;60920;1745023770477972562;1745023770478357760;863318;0;1.7450237695783997e+18;1000016883.9809566;1.7450237735784673e+18
200.17.202.34;60920;1745023770577976649;1745023770578371072;863319;0;1.745023769678397e+18;1000012328.3828609;1.7450237736784463e+18
200.17.202.34;60920;1745023770677970877;1745023770678495488;863320;0;1.7450237697784067e+18;1000020951.5445749;1.7450237737784904e+18
200.17.202.34;60920;1745023770777975437;1745023770778427392;863321;0;1.7450237698784087e+18;1000020929.9901174;1.7450237738784924e+18
200.17.202.34;60920;1745023770877979205;1745023770878403840;863322;0;1.7450237699784082e+18;1000018350.5911057;1.7450237739784817e+18
200.17.202.34;60920;1745023770977958422;1745023770978347520;863323;0;1.745023770078402e+18;1000010448.3319951;1.7450237740784438e+18
200.17.202.34;60920;1745023771077974884;1745023771078555136;863324;0;1.7450237701784172e+18;1000024712.2987956;1.745023774178516e+18
200.17.202.34;60920;1745023771177973983;1745023771178484480;863325;0;1.7450237702784238e+18;1000028973.868916;1.7450237742785398e+18
200.17.202.34;60920;1745023771277973423;1745023771278487296;863326;0;1.7450237703784302e+18;1000032425.2820244;1.74502377437856e+18
200.17.202.34;60920;1745023771377977018;1745023771378473728;863327;0;1.7450237704784346e+18;1000033534.753822;1.7450237744785687e+18
200.17.202.34;60920;1745023771477976005;1745023771478472192;863328;0;1.7450237705784384e+18;1000033944.4784397;1.745023774578574e+18
200.17.202.34;60920;1745023771577982063;1745023771578443264;863329;0;1.745023770678439e+18;1000031036.4305958;1.745023774678563e+18
200.17.202.34;60920;1745023771677971793;1745023771678433024;863330;0;1.7450237707784384e+18;1000027343.9875361;1.7450237747785477e+18
200.17.202.34;60920;1745023771777969034;1745023771778439168;863331;0;1.7450237708784387e+18;1000024686.3887824;1.7450237748785375e+18
200.17.202.34;60920;1745023771877973432;1745023771878485760;863332;0;1.7450237709784433e+18;1000026928.1499041;1.745023774978551e+18
200.17.202.34;60920;1745023771977974178;1745023771978422272;863333;0;1.7450237710784412e+18;1000022136.1349137;1.7450237750785298e+18
200.17.202.34;60920;1745023772077987628;1745023772078412288;863334;0;1.7450237711784384e+18;1000017029.7214223;1.7450237751785065e+18
200.17.202.34;60920;1745023772177996076;1745023772178407936;863335;0;1.7450237712784353e+18;1000012280.3492801;1.7450237752784845e+18
200.17.202.34;60920;1745023772277978173;1745023772278399232;863336;0;1.7450237713784315e+18;1000007442.7143521;1.7450237753784612e+18
200.17.202.34;60920;1745023772377971101;1745023772378422528;863337;0;1.7450237714784305e+18;1000005802.442917;1.7450237754784538e+18
200.17.202.34;60920;1745023772477985318;1745023772478564608;863338;0;1.7450237715784438e+18;1000018636.5986253;1.7450237755785183e+18
200.17.202.34;60920;1745023772577994246;1745023772578452736;863339;0;1.7450237716784448e+18;1000017668.9387628;1.7450237756785155e+18
200.17.202.34;60920;1745023772677980140;1745023772678621184;863340;0;1.7450237717784625e+18;1000033540.4448864;1.7450237757785966e+18
200.17.202.34;60920;1745023772777981167;1745023772778454016;863341;0;1.7450237718784614e+18;1000029341.6003977;1.7450237758785787e+18
200.17.202.34;60920;1745023772877978865;1745023772878417152;863342;0;1.745023771978457e+18;1000021978.6403579;1.745023775978545e+18
200.17.202.34;60920;1745023772977972634;1745023772978406400;863343;0;1.745023772078452e+18;1000014711.976322;1.7450237760785108e+18
200.17.202.34;60920;1745023773077977125;1745023773078419200;863344;0;1.7450237721784486e+18;1000009963.9786898;1.7450237761784886e+18
200.17.202.34;60920;1745023773177973788;1745023773178427904;863345;0;1.7450237722784466e+18;1000006893.9808208;1.7450237762784742e+18
200.17.202.34;60920;1745023773277973891;1745023773278508544;863346;0;1.7450237723784527e+18;1000012399.7827387;1.7450237763785024e+18
200.17.202.34;60920;1745023773377977413;1745023773378427904;863347;0;1.7450237724784502e+18;1000008676.6044648;1.745023776478485e+18
200.17.202.34;60920;1745023773477975481;1745023773478342656;863348;0;1.7450237725784397e+18;999997056.9440184;1.745023776578428e+18
200.17.202.34;60920;1745023773577977408;1745023773578402048;863349;0;1.7450237726784358e+18;999993588.0496165;1.7450237766784102e+18
200.17.202.34;60920;1745023773677973002;1745023773678588928;863350;0;1.7450237727784512e+18;1000009538.0446547;1.7450237767784893e+18
200.17.202.34;60920;1745023773777978223;1745023773778517248;863351;0;1.7450237728784579e+18;1000015189.0401893;1.7450237768785185e+18
200.17.202.34;60920;1745023773877975053;1745023773878354176;863352;0;1.7450237729784476e+18;1000003302.1361704;1.745023776978461e+18
200.17.202.34;60920;1745023773977976498;1745023773978424064;863353;0;1.7450237730784453e+18;1000000616.7225534;1.7450237770784479e+18
200.17.202.34;60920;1745023774077979068;1745023774078453760;863354;0;1.745023773178446e+18;1000001399.850298;1.7450237771784517e+18
200.17.202.34;60920;1745023774177985094;1745023774178404864;863355;0;1.745023773278442e+18;999997138.2652682;1.7450237772784305e+18
200.17.202.34;60920;1745023774277982592;1745023774278415360;863356;0;1.7450237733784394e+18;999994762.0387415;1.7450237773784184e+18
200.17.202.34;60920;1745023774377986969;1745023774378400512;863357;0;1.7450237734784353e+18;999991394.6348673;1.745023777478401e+18
200.17.202.34;60920;1745023774477987177;1745023774478392064;863358;0;1.745023773578431e+18;999987928.7713807;1.7450237775783826e+18
200.17.202.34;60920;1745023774577952314;1745023774578316800;863359;0;1.7450237736784197e+18;999977718.2942426;1.7450237776783306e+18
200.17.202.34;60920;1745023774677973361;1745023774678391296;863360;0;1.7450237737784166e+18;999977104.8648183;1.745023777778325e+18
200.17.202.34;60920;1745023774777973799;1745023774778402816;863361;0;1.7450237738784154e+18;999978011.9783366;1.7450237778783273e+18
200.17.202.34;60920;1745023774877975572;1745023774878423552;863362;0;1.745023773978416e+18;999981029.9805028;1.7450237779783404e+18
200.17.202.34;60920;1745023774977992952;1745023774978400256;863363;0;1.7450237740784143e+18;999981339.7824526;1.7450237780783396e+18
200.17.202.34;60920;1745023775077967287;1745023775078413568;863364;0;1.7450237741784143e+18;999983129.0042073;1.7450237781783468e+18
200.17.202.34;60920;1745023775177974955;1745023775178383872;863365;0;1.7450237742784113e+18;999981769.7037866;1.7450237782783383e+18
200.17.202.34;60920;1745023775277973611;1745023775278380544;863366;0;1.7450237743784082e+18;999980520.733408;1.7450237783783304e+18
200.17.202.34;60920;1745023775377972215;1745023775378367744;863367;0;1.745023774478404e+18;999978423.8600671;1.7450237784783178e+18
200.17.202.34;60920;1745023775477971022;1745023775478365696;863368;0;1.7450237745784003e+18;999976741.4740604;1.7450237785783073e+18
200.17.202.34;60920;1745023775577961580;1745023775578331392;863369;0;1.7450237746783933e+18;999972180.9266545;1.745023778678282e+18
200.17.202.34;60920;1745023775677963802;1745023775678334464;863370;0;1.7450237747783875e+18;999969074.833989;1.7450237787782638e+18
200.17.202.34;60920;1745023775777973267;1745023775778356736;863371;0;1.7450237748783846e+18;999969095.3505901;1.745023778878261e+18
200.17.202.34;60920;1745023775877968239;1745023775878353408;863372;0;1.7450237749783816e+18;999969062.6155311;1.745023778978258e+18
200.17.202.34;60920;1745023775977968371;1745023775978323968;863373;0;1.745023775078376e+18;999966396.353978;1.7450237790782415e+18
200.17.202.34;60920;1745023776077968201;1745023776078331136;863374;0;1.7450237751783716e+18;999965276.7185802;1.7450237791782326e+18
200.17.202.34;60920;1745023776177963049;1745023776178375168;863375;0;1.745023775278372e+18;999969107.4467223;1.7450237792782484e+18
200.17.202.34;60920;1745023776277971626;1745023776278377216;863376;0;1.7450237753783726e+18;999972708.7020501;1.7450237793782636e+18
200.17.202.34;60920;1745023776377974153;1745023776378398720;863377;0;1.7450237754783752e+18;999978049.031845;1.7450237794782874e+18
200.17.202.34;60920;1745023776477977569;1745023776478355456;863378;0;1.745023775578373e+18;999978272.9286604;1.7450237795782863e+18
200.17.202.34;60920;1745023776577976307;1745023776578389760;863379;0;1.7450237756783747e+18;999982109.6357944;1.745023779678303e+18
200.17.202.34;60920;1745023776677972644;1745023776678354176;863380;0;1.7450237757783726e+18;999981850.672215;1.7450237797783e+18
200.17.202.34;60920;1745023776777953211;1745023776778318336;863381;0;1.7450237758783672e+18;999978238.4049934;1.7450237798782802e+18
200.17.202.34;60920;1745023776877981096;1745023776878351360;863382;0;1.7450237759783657e+18;999978827.3644941;1.745023779978281e+18
200.17.202.34;60920;1745023776977976504;1745023776978358784;863383;0;1.745023776078365e+18;999980253.4280447;1.7450237800782858e+18
200.17.202.34;60920;1745023777077975427;1745023777078356480;863384;0;1.7450237761783642e+18;999981383.2852402;1.7450237801782897e+18
200.17.202.34;60920;1745023777177975627;1745023777178413824;863385;0;1.7450237762783693e+18;999988211.3567162;1.7450237802783222e+18
200.17.202.34;60920;1745023777277990504;1745023777278380800;863386;0;1.7450237763783703e+18;999990542.2210445;1.7450237803783324e+18
200.17.202.34;60920;1745023777377974282;1745023777378359808;863387;0;1.7450237764783693e+18;999990438.3989401;1.7450237804783311e+18
200.17.202.34;60920;1745023777477977458;1745023777478388480;863388;0;1.745023776578371e+18;999993314.5590461;1.7450237805783444e+18
200.17.202.34;60920;1745023777577989184;1745023777578405376;863389;0;1.7450237766783744e+18;999997413.5031415;1.7450237806783642e+18
200.17.202.34;60920;1745023777678144718;1745023777678575360;863390;0;1.7450237767783944e+18;1000017768.1528274;1.7450237807784655e+18
200.17.202.34;60920;1745023777777992347;1745023777778550528;863391;0;1.74502377687841e+18;1000031607.3375447;1.7450237808785364e+18
200.17.202.34;60920;1745023777877957999;1745023777878343424;863392;0;1.7450237769784033e+18;1000021790.6037903;1.7450237809784904e+18
200.17.202.34;60920;1745023777977993005;1745023777978561536;863393;0;1.745023777078419e+18;1000035432.3434112;1.7450237810785608e+18
200.17.202.34;60920;1745023778077976196;1745023778078428416;863394;0;1.74502377717842e+18;1000032836.30907;1.7450237811785513e+18
200.17.202.34;60920;1745023778177975803;1745023778178428672;863395;0;1.745023777278421e+18;1000030423.078163;1.7450237812785426e+18
200.17.202.34;60920;1745023778277978791;1745023778278377984;863396;0;1.7450237773784166e+18;1000023079.9703467;1.745023781378509e+18
200.17.202.34;60920;1745023778377977228;1745023778378432512;863397;0;1.7450237774784182e+18;1000022359.173312;1.7450237814785075e+18
200.17.202.34;60920;1745023778477978356;1745023778478386432;863398;0;1.745023777578415e+18;1000016948.8559808;1.745023781578483e+18
200.17.202.34;60920;1745023778577972902;1745023778578427392;863399;0;1.7450237776784164e+18;1000016482.7703826;1.7450237816784824e+18
200.17.202.34;60920;1745023778677980321;1745023778678331136;863400;0;1.745023777778408e+18;1000006309.6933444;1.7450237817784333e+18
200.17.202.34;60920;1745023778777993071;1745023778778371584;863401;0;1.7450237778784044e+18;1000002043.52401;1.7450237818784125e+18
200.17.202.34;60920;1745023778877971935;1745023778878336000;863402;0;1.7450237779783974e+18;999995003.9716089;1.7450237819783775e+18
200.17.202.34;60920;1745023778977993947;1745023778978346496;863403;0;1.7450237780783923e+18;999990409.174448;1.745023782078354e+18
200.17.202.34;60920;1745023779077964477;1745023779078373376;863404;0;1.7450237781783905e+18;999989473.8570032;1.7450237821783485e+18
200.17.202.34;60920;1745023779177964142;1745023779178358784;863405;0;1.7450237782783872e+18;999987352.0713029;1.7450237822783365e+18
200.17.202.34;60920;1745023779277973662;1745023779278393856;863406;0;1.745023778378388e+18;999989282.4641726;1.7450237823783452e+18
200.17.202.34;60920;1745023779377979140;1745023779378423552;863407;0;1.7450237784783913e+18;999993912.6177553;1.745023782478367e+18
200.17.202.34;60920;1745023779477976249;1745023779478407936;863408;0;1.745023778578393e+18;999996185.3559798;1.7450237825783777e+18
200.17.202.34;60920;1745023779577976745;1745023779578404864;863409;0;1.745023778678394e+18;999997744.4203819;1.7450237826783852e+18
200.17.202.34;60920;1745023779677965793;1745023779678386688;863410;0;1.7450237787783933e+18;999997227.5783437;1.7450237827783823e+18
200.17.202.34;60920;1745023779777946424;1745023779778342400;863411;0;1.7450237788783882e+18;999992410.4205095;1.7450237828783578e+18
200.17.202.34;60920;1745023779877959069;1745023779878371840;863412;0;1.7450237789783867e+18;999991530.9784585;1.745023782978353e+18
200.17.202.34;60920;1745023779977972418;1745023779978392320;863413;0;1.7450237790783872e+18;999992941.0806127;1.745023783078359e+18
200.17.202.34;60920;1745023780077952106;1745023780078336256;863414;0;1.745023779178382e+18;999988552.5725515;1.7450237831783363e+18
200.17.202.34;60920;1745023780177972992;1745023780178667520;863415;0;1.7450237792784108e+18;1000018241.3152964;1.7450237832784837e+18
200.17.202.34;60920;1745023780277971650;1745023780278474240;863416;0;1.7450237793784172e+18;1000022765.9837668;1.7450237833785083e+18
200.17.202.34;60920;1745023780377977857;1745023780378431488;863417;0;1.7450237794784187e+18;1000021922.9853902;1.7450237834785065e+18
200.17.202.34;60920;1745023780477973445;1745023780478456576;863418;0;1.7450237795784225e+18;1000023519.4868511;1.7450237835785165e+18
200.17.202.34;60920;1745023780577982431;1745023780578404352;863419;0;1.7450237796784207e+18;1000019349.938166;1.745023783678498e+18
200.17.202.34;60920;1745023780677979430;1745023780678470144;863420;0;1.7450237797784256e+18;1000022355.7443494;1.745023783778515e+18
200.17.202.34;60920;1745023780777974734;1745023780778450944;863421;0;1.7450237798784282e+18;1000022654.5699145;1.7450237838785188e+18
200.17.202.34;60920;1745023780877952842;1745023780878316288;863422;0;1.745023779978417e+18;1000009201.912923;1.7450237839784538e+18
200.17.202.34;60920;1745023780977961206;1745023780978359808;863423;0;1.7450237800784113e+18;1000002572.9216306;1.7450237840784215e+18
200.17.202.34;60920;1745023781077979584;1745023781078423040;863424;0;1.7450237801784125e+18;1000003493.2294676;1.7450237841784266e+18
200.17.202.34;60920;1745023781177974130;1745023781178451456;863425;0;1.7450237802784164e+18;1000007035.1065208;1.7450237842784445e+18
200.17.202.34;60920;1745023781277973357;1745023781278410752;863426;0;1.7450237803784159e+18;1000005768.3958687;1.745023784378439e+18
200.17.202.34;60920;1745023781377971733;1745023781378428160;863427;0;1.745023780478417e+18;1000006420.3562818;1.7450237844784425e+18
200.17.202.34;60920;1745023781477972331;1745023781478451968;863428;0;1.7450237805784205e+18;1000009285.5206535;1.7450237845784576e+18
200.17.202.34;60920;1745023781577975251;1745023781578443776;863429;0;1.745023780678423e+18;1000010686.5685881;1.7450237846784658e+18
