sequence_number,time_taken_to_correct_ms
2122,0.069347
2125,0.028609
2128,0.009305
2129,0.0291
2130,0.02152
2132,0.022937
2133,0.049155
2135,0.127636
2138,0.012005
2141,0.02441
2143,0.035122
2144,5.827587
2146,0.023008
2147,0.020269
2150,0.023378
2151,0.001268
2152,0.005822
2154,0.009467
2155,0.004008
2156,0.299146
2158,0.067698
2159,0.232647
2163,0.008132
2166,0.002211
2168,0.008333
2169,0.018137
2170,0.030875
2171,0.144666
2174,0.107454
2177,0.011185
2178,0.063271
2180,0.015143
2182,0.006674
2183,0.0091
2185,0.02486
2186,0.03162
2190,0.03403
2193,0.02333
2195,0.021332
2198,0.000648
2199,0.054094
2201,0.01395
2202,0.023883
2203,0.056207
2206,0.001934
2209,0.039701
2211,0.006832
2212,0.032429
2213,0.059621
2215,0.06523
2217,0.071811
2221,0.009448
2222,0.010847
2223,0.025467
2227,0.061306
2229,0.021359
2232,0.069389
2235,0.066819
2238,0.005237
2240,0.001108
2242,0.041477
2245,0.011283
2246,0.093737
2247,0.018284
2250,0.045634
2253,0.169614
2255,0.212776
2257,0.006035
2260,0.003593
2261,0.034458
2264,0.010384
2265,0.016326
2268,0.031149
2271,0.000442
2274,0.599349
2278,0.037807
2279,0.013268
2281,0.01854
2283,0.127393
2285,0.036673
2287,0.225184
2291,0.063713
2293,0.008968
2295,0.053517
2296,0.238498
2298,0.017265
2300,0.011098
2301,0.000737
2303,0.003781
2304,0.985282
2308,0.007324
2309,0.023157
2311,0.004951
2314,0.03527
2318,0.05202
2321,0.003707
2322,0.019114
2325,0.052172
2328,0.045084
2330,0.000455
2332,0.013763
2334,0.011662
2335,0.036186
2338,0.027814
2341,0.039133
2343,0.018558
2344,0.001111
2347,0.003432
2348,0.003166
2349,0.013148
2350,0.024485
2352,0.011749
2353,0.018214
2356,0.027784
2357,0.011544
2362,0.004255
2363,0.029865
2364,0.007938
2366,0.020258
2368,0.023043
2370,0.031872
2372,0.001271
2373,0.013015
2374,0.22112
2376,0.34668
2378,0.008062
2379,0.017967
2382,0.019221
2385,0.024599
2386,0.001891
2389,0.006902
2390,0.003963
2392,0.783426
2396,0.019598
2397,0.002139
2399,0.079974
2402,0.024961
2403,0.009841
